2024-06-20 15:57:21,346 - INFO - Model setup:
2024-06-20 15:57:21,346 - INFO - Model type: tokens
2024-06-20 15:57:21,346 - INFO - Speed: learn
2024-06-20 15:57:21,346 - INFO - Embedding model: doc2vec
2024-06-20 15:57:28,345 - INFO - Data is loaded from /home/doosti@chapman.edu/projects/Facebook/top2vec/data/processed_text_2024-06-20.txt
2024-06-20 15:57:28,345 - INFO - Number of documents: 820099
2024-06-20 15:57:29,389 - INFO - Training the model...
2024-06-20 15:57:29,733 - INFO - Pre-processing documents for training
2024-06-20 15:58:04,273 - INFO - Creating joint document/word embedding
2024-06-20 15:58:04,274 - INFO - collecting all words and their counts
2024-06-20 15:58:04,274 - INFO - PROGRESS: at example #0, processed 0 words (0/s), 0 word types, 0 tags
2024-06-20 15:58:06,210 - INFO - PROGRESS: at example #450000, processed 7588703 words (4138083/s), 146093 word types, 450000 tags
2024-06-20 15:58:06,248 - INFO - PROGRESS: at example #460000, processed 7743328 words (4035143/s), 146978 word types, 460000 tags
2024-06-20 15:58:06,290 - INFO - PROGRESS: at example #470000, processed 7922439 words (4230357/s), 148150 word types, 470000 tags
2024-06-20 15:58:06,328 - INFO - PROGRESS: at example #480000, processed 8065037 words (3834989/s), 149468 word types, 480000 tags
2024-06-20 15:58:06,371 - INFO - PROGRESS: at example #490000, processed 8249535 words (4218573/s), 150697 word types, 490000 tags
2024-06-20 15:58:06,412 - INFO - PROGRESS: at example #500000, processed 8412221 words (4012765/s), 152301 word types, 500000 tags
2024-06-20 15:58:06,449 - INFO - PROGRESS: at example #510000, processed 8557834 words (3907569/s), 153694 word types, 510000 tags
2024-06-20 15:58:06,489 - INFO - PROGRESS: at example #520000, processed 8720532 words (4128760/s), 155033 word types, 520000 tags
2024-06-20 15:58:06,531 - INFO - PROGRESS: at example #530000, processed 8891553 words (4090868/s), 156451 word types, 530000 tags
2024-06-20 15:58:06,571 - INFO - PROGRESS: at example #540000, processed 9058504 words (4129040/s), 157392 word types, 540000 tags
2024-06-20 15:58:06,613 - INFO - PROGRESS: at example #550000, processed 9229748 words (4120641/s), 158665 word types, 550000 tags
2024-06-20 15:58:06,655 - INFO - PROGRESS: at example #560000, processed 9406183 words (4137722/s), 160201 word types, 560000 tags
2024-06-20 15:58:06,697 - INFO - PROGRESS: at example #570000, processed 9576357 words (4070951/s), 161053 word types, 570000 tags
2024-06-20 15:58:06,738 - INFO - PROGRESS: at example #580000, processed 9741468 words (4096396/s), 162550 word types, 580000 tags
2024-06-20 15:58:06,777 - INFO - PROGRESS: at example #590000, processed 9898988 words (3999123/s), 163259 word types, 590000 tags
2024-06-20 15:58:06,817 - INFO - PROGRESS: at example #600000, processed 10053622 words (3888922/s), 164750 word types, 600000 tags
2024-06-20 15:58:06,859 - INFO - PROGRESS: at example #610000, processed 10221977 words (3990601/s), 166106 word types, 610000 tags
2024-06-20 15:58:06,902 - INFO - PROGRESS: at example #620000, processed 10399660 words (4148773/s), 167231 word types, 620000 tags
2024-06-20 15:58:06,942 - INFO - PROGRESS: at example #630000, processed 10555097 words (3921117/s), 168963 word types, 630000 tags
2024-06-20 15:58:06,983 - INFO - PROGRESS: at example #640000, processed 10724994 words (4090035/s), 170475 word types, 640000 tags
2024-06-20 15:58:07,021 - INFO - PROGRESS: at example #650000, processed 10875958 words (3973463/s), 171754 word types, 650000 tags
2024-06-20 15:58:07,065 - INFO - PROGRESS: at example #660000, processed 11055623 words (4159193/s), 173118 word types, 660000 tags
2024-06-20 15:58:07,105 - INFO - PROGRESS: at example #670000, processed 11212525 words (3901007/s), 174282 word types, 670000 tags
2024-06-20 15:58:07,153 - INFO - PROGRESS: at example #680000, processed 11363687 words (3151193/s), 175711 word types, 680000 tags
2024-06-20 15:58:07,193 - INFO - PROGRESS: at example #690000, processed 11519188 words (3875281/s), 176757 word types, 690000 tags
2024-06-20 15:58:07,232 - INFO - PROGRESS: at example #700000, processed 11669123 words (3841153/s), 177783 word types, 700000 tags
2024-06-20 15:58:07,268 - INFO - PROGRESS: at example #710000, processed 11804660 words (3839011/s), 179042 word types, 710000 tags
2024-06-20 15:58:07,304 - INFO - PROGRESS: at example #720000, processed 11945952 words (3925717/s), 179940 word types, 720000 tags
2024-06-20 15:58:07,342 - INFO - PROGRESS: at example #730000, processed 12095011 words (3916130/s), 181290 word types, 730000 tags
2024-06-20 15:58:07,382 - INFO - PROGRESS: at example #740000, processed 12260999 words (4103058/s), 182944 word types, 740000 tags
2024-06-20 15:58:07,424 - INFO - PROGRESS: at example #750000, processed 12431301 words (4131445/s), 184381 word types, 750000 tags
2024-06-20 15:58:07,458 - INFO - PROGRESS: at example #760000, processed 12559855 words (3782266/s), 185050 word types, 760000 tags
2024-06-20 15:58:07,500 - INFO - PROGRESS: at example #770000, processed 12741353 words (4251142/s), 186342 word types, 770000 tags
2024-06-20 15:58:07,538 - INFO - PROGRESS: at example #780000, processed 12887910 words (3931437/s), 188050 word types, 780000 tags
2024-06-20 15:58:07,578 - INFO - PROGRESS: at example #790000, processed 13047721 words (3966952/s), 189509 word types, 790000 tags
2024-06-20 15:58:07,613 - INFO - PROGRESS: at example #800000, processed 13177991 words (3755012/s), 190952 word types, 800000 tags
2024-06-20 15:58:07,652 - INFO - PROGRESS: at example #810000, processed 13333103 words (3973129/s), 192033 word types, 810000 tags
2024-06-20 15:58:07,688 - INFO - PROGRESS: at example #820000, processed 13477030 words (3941639/s), 192842 word types, 820000 tags
2024-06-20 15:58:07,689 - INFO - collected 192863 word types and 820099 unique tags from a corpus of 820099 examples and 13478570 words
2024-06-20 15:58:07,689 - INFO - Loading a fresh vocabulary
2024-06-20 15:58:07,777 - INFO - effective_min_count=50 retains 17983 unique words (9% of original 192863, drops 174880)
2024-06-20 15:58:07,777 - INFO - effective_min_count=50 leaves 12534056 word corpus (92% of original 13478570, drops 944514)
2024-06-20 15:58:07,815 - INFO - deleting the raw counts dictionary of 192863 items
2024-06-20 15:58:07,819 - INFO - sample=1e-05 downsamples 5402 most-common words
2024-06-20 15:58:07,819 - INFO - downsampling leaves estimated 4510619 word corpus (36.0% of prior 12534056)
2024-06-20 15:58:07,833 - INFO - constructing a huffman tree from 17983 words
2024-06-20 15:58:08,109 - INFO - built huffman tree with maximum node depth 18
2024-06-20 15:58:08,113 - INFO - estimated required memory for 17983 words and 300 dimensions: 1039866100 bytes
2024-06-20 15:58:08,113 - INFO - resetting layer weights
2024-06-20 16:01:47,323 - INFO - training model with 8 workers on 17983 vocabulary and 300 features, using sg=1 hs=1 sample=1e-05 negative=0 window=15
2024-06-20 16:01:48,458 - INFO - EPOCH 1 - PROGRESS: at 0.05% examples, 3421 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:01:49,658 - INFO - EPOCH 1 - PROGRESS: at 0.70% examples, 18447 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:01:50,851 - INFO - EPOCH 1 - PROGRESS: at 1.21% examples, 20844 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:01:51,856 - INFO - EPOCH 1 - PROGRESS: at 1.64% examples, 20556 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:01:52,867 - INFO - EPOCH 1 - PROGRESS: at 2.09% examples, 20261 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:01:53,875 - INFO - EPOCH 1 - PROGRESS: at 2.57% examples, 21170 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:01:55,079 - INFO - EPOCH 1 - PROGRESS: at 3.18% examples, 21669 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:01:56,265 - INFO - EPOCH 1 - PROGRESS: at 3.49% examples, 20598 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:01:57,433 - INFO - EPOCH 1 - PROGRESS: at 3.91% examples, 20207 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:01:58,484 - INFO - EPOCH 1 - PROGRESS: at 4.51% examples, 20842 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:01:59,789 - INFO - EPOCH 1 - PROGRESS: at 4.96% examples, 20528 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:00,811 - INFO - EPOCH 1 - PROGRESS: at 5.40% examples, 20868 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:01,809 - INFO - EPOCH 1 - PROGRESS: at 5.83% examples, 20962 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:02,848 - INFO - EPOCH 1 - PROGRESS: at 6.26% examples, 21148 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:04,004 - INFO - EPOCH 1 - PROGRESS: at 6.71% examples, 21280 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:05,375 - INFO - EPOCH 1 - PROGRESS: at 7.19% examples, 21155 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:06,386 - INFO - EPOCH 1 - PROGRESS: at 7.80% examples, 21688 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:07,433 - INFO - EPOCH 1 - PROGRESS: at 8.28% examples, 21882 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:08,675 - INFO - EPOCH 1 - PROGRESS: at 8.68% examples, 21633 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:09,684 - INFO - EPOCH 1 - PROGRESS: at 9.26% examples, 21730 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:10,881 - INFO - EPOCH 1 - PROGRESS: at 9.66% examples, 21441 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:12,016 - INFO - EPOCH 1 - PROGRESS: at 10.20% examples, 21562 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:13,115 - INFO - EPOCH 1 - PROGRESS: at 10.93% examples, 22451 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:14,147 - INFO - EPOCH 1 - PROGRESS: at 11.35% examples, 22569 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:15,265 - INFO - EPOCH 1 - PROGRESS: at 11.80% examples, 22640 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:16,275 - INFO - EPOCH 1 - PROGRESS: at 12.39% examples, 23070 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:17,435 - INFO - EPOCH 1 - PROGRESS: at 12.89% examples, 23294 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:18,484 - INFO - EPOCH 1 - PROGRESS: at 13.36% examples, 23756 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:19,609 - INFO - EPOCH 1 - PROGRESS: at 13.84% examples, 23908 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:20,882 - INFO - EPOCH 1 - PROGRESS: at 14.26% examples, 23825 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:22,007 - INFO - EPOCH 1 - PROGRESS: at 14.89% examples, 23889 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:23,085 - INFO - EPOCH 1 - PROGRESS: at 15.40% examples, 24016 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:24,284 - INFO - EPOCH 1 - PROGRESS: at 15.97% examples, 24070 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:25,419 - INFO - EPOCH 1 - PROGRESS: at 16.49% examples, 24075 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:26,590 - INFO - EPOCH 1 - PROGRESS: at 16.86% examples, 23866 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:27,806 - INFO - EPOCH 1 - PROGRESS: at 17.45% examples, 23837 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:28,902 - INFO - EPOCH 1 - PROGRESS: at 17.98% examples, 23905 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:29,905 - INFO - EPOCH 1 - PROGRESS: at 18.31% examples, 23807 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:31,149 - INFO - EPOCH 1 - PROGRESS: at 18.94% examples, 23860 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:32,397 - INFO - EPOCH 1 - PROGRESS: at 19.28% examples, 23690 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:33,469 - INFO - EPOCH 1 - PROGRESS: at 19.90% examples, 23792 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:34,513 - INFO - EPOCH 1 - PROGRESS: at 20.43% examples, 23931 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:35,591 - INFO - EPOCH 1 - PROGRESS: at 20.82% examples, 23796 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:36,625 - INFO - EPOCH 1 - PROGRESS: at 21.14% examples, 23616 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:37,866 - INFO - EPOCH 1 - PROGRESS: at 21.78% examples, 23661 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:38,910 - INFO - EPOCH 1 - PROGRESS: at 22.06% examples, 23409 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:39,977 - INFO - EPOCH 1 - PROGRESS: at 22.79% examples, 23488 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:40,982 - INFO - EPOCH 1 - PROGRESS: at 23.21% examples, 23483 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:42,077 - INFO - EPOCH 1 - PROGRESS: at 23.53% examples, 23295 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:43,231 - INFO - EPOCH 1 - PROGRESS: at 24.17% examples, 23371 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:44,281 - INFO - EPOCH 1 - PROGRESS: at 24.67% examples, 23430 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:45,425 - INFO - EPOCH 1 - PROGRESS: at 25.09% examples, 23372 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:46,467 - INFO - EPOCH 1 - PROGRESS: at 25.73% examples, 23505 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:47,509 - INFO - EPOCH 1 - PROGRESS: at 26.09% examples, 23567 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:48,557 - INFO - EPOCH 1 - PROGRESS: at 26.66% examples, 23812 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:49,664 - INFO - EPOCH 1 - PROGRESS: at 27.00% examples, 23708 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:50,747 - INFO - EPOCH 1 - PROGRESS: at 27.43% examples, 23678 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:51,828 - INFO - EPOCH 1 - PROGRESS: at 28.07% examples, 23714 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:53,025 - INFO - EPOCH 1 - PROGRESS: at 28.46% examples, 23565 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:54,122 - INFO - EPOCH 1 - PROGRESS: at 29.08% examples, 23647 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:02:55,417 - INFO - EPOCH 1 - PROGRESS: at 29.63% examples, 23650 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:56,586 - INFO - EPOCH 1 - PROGRESS: at 30.19% examples, 23663 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:57,720 - INFO - EPOCH 1 - PROGRESS: at 30.71% examples, 23718 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:02:58,836 - INFO - EPOCH 1 - PROGRESS: at 31.16% examples, 23670 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:00,133 - INFO - EPOCH 1 - PROGRESS: at 31.75% examples, 23687 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:01,328 - INFO - EPOCH 1 - PROGRESS: at 32.27% examples, 23634 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:02,478 - INFO - EPOCH 1 - PROGRESS: at 32.82% examples, 23695 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:03,615 - INFO - EPOCH 1 - PROGRESS: at 33.11% examples, 23547 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:04,711 - INFO - EPOCH 1 - PROGRESS: at 33.75% examples, 23592 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:05,760 - INFO - EPOCH 1 - PROGRESS: at 34.24% examples, 23572 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:06,838 - INFO - EPOCH 1 - PROGRESS: at 34.77% examples, 23626 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:07,873 - INFO - EPOCH 1 - PROGRESS: at 35.15% examples, 23612 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:08,887 - INFO - EPOCH 1 - PROGRESS: at 35.75% examples, 23736 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:10,007 - INFO - EPOCH 1 - PROGRESS: at 36.19% examples, 23822 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:11,099 - INFO - EPOCH 1 - PROGRESS: at 36.62% examples, 23827 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:12,141 - INFO - EPOCH 1 - PROGRESS: at 37.09% examples, 23847 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:13,218 - INFO - EPOCH 1 - PROGRESS: at 37.51% examples, 23830 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:14,628 - INFO - EPOCH 1 - PROGRESS: at 38.10% examples, 23807 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:15,739 - INFO - EPOCH 1 - PROGRESS: at 38.66% examples, 23818 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:16,974 - INFO - EPOCH 1 - PROGRESS: at 39.19% examples, 23807 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:18,259 - INFO - EPOCH 1 - PROGRESS: at 39.71% examples, 23810 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:19,671 - INFO - EPOCH 1 - PROGRESS: at 40.27% examples, 23783 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:20,755 - INFO - EPOCH 1 - PROGRESS: at 40.91% examples, 23853 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:22,180 - INFO - EPOCH 1 - PROGRESS: at 41.37% examples, 23807 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:23,415 - INFO - EPOCH 1 - PROGRESS: at 42.00% examples, 23819 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:24,453 - INFO - EPOCH 1 - PROGRESS: at 42.56% examples, 23897 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:25,655 - INFO - EPOCH 1 - PROGRESS: at 43.02% examples, 23884 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:26,904 - INFO - EPOCH 1 - PROGRESS: at 43.51% examples, 23902 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:28,290 - INFO - EPOCH 1 - PROGRESS: at 44.11% examples, 23890 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:29,550 - INFO - EPOCH 1 - PROGRESS: at 44.72% examples, 23905 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:30,717 - INFO - EPOCH 1 - PROGRESS: at 45.30% examples, 23935 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:31,916 - INFO - EPOCH 1 - PROGRESS: at 45.78% examples, 23894 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:33,106 - INFO - EPOCH 1 - PROGRESS: at 46.29% examples, 23851 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:34,211 - INFO - EPOCH 1 - PROGRESS: at 46.84% examples, 23869 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:35,325 - INFO - EPOCH 1 - PROGRESS: at 47.32% examples, 23879 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:36,450 - INFO - EPOCH 1 - PROGRESS: at 47.89% examples, 23925 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:37,507 - INFO - EPOCH 1 - PROGRESS: at 48.37% examples, 23935 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:38,512 - INFO - EPOCH 1 - PROGRESS: at 48.64% examples, 23868 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:39,792 - INFO - EPOCH 1 - PROGRESS: at 49.16% examples, 23808 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:41,025 - INFO - EPOCH 1 - PROGRESS: at 49.71% examples, 23802 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:42,270 - INFO - EPOCH 1 - PROGRESS: at 50.20% examples, 23815 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:43,275 - INFO - EPOCH 1 - PROGRESS: at 50.75% examples, 23827 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:44,622 - INFO - EPOCH 1 - PROGRESS: at 51.27% examples, 23777 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:45,909 - INFO - EPOCH 1 - PROGRESS: at 51.84% examples, 23785 words/s, in_qsize 16, out_qsize 0
2024-06-20 16:03:47,144 - INFO - EPOCH 1 - PROGRESS: at 52.37% examples, 23764 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:48,149 - INFO - EPOCH 1 - PROGRESS: at 52.79% examples, 23758 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:49,529 - INFO - EPOCH 1 - PROGRESS: at 53.29% examples, 23719 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:50,904 - INFO - EPOCH 1 - PROGRESS: at 53.98% examples, 23726 words/s, in_qsize 15, out_qsize 0
2024-06-20 16:03:52,020 - INFO - EPOCH 1 - PROGRESS: at 54.56% examples, 23756 words/s, in_qsize 15, out_qsize 0
